"mutation_rate"	"max_heteroplasmy"
"1e-07"	"0.3671875"
"1e-07"	"0.578125"
"1e-07"	"0.4921875"
"1e-07"	"0.4375"
"1e-07"	"0.265625"
"1e-07"	"0.359375"
"1e-07"	"0.40625"
"1e-07"	"0.3203125"
"1e-07"	"0.78125"
"1e-07"	"0.484375"
"1e-07"	"0.28125"
"1e-07"	"0.2265625"
"1e-07"	"0.515625"
"1e-07"	"0.359375"
"1e-07"	"0.421875"
"1e-07"	"0.40625"
"1e-07"	"0.53125"
"1e-07"	"0.40625"
"1e-07"	"0.4921875"
"1e-07"	"0.499984741210938"
"1e-07"	"0.4296875"
"1e-07"	"0.4140625"
"1e-07"	"0.3984375"
"1e-07"	"0.3203125"
"1e-07"	"0.6484375"
"1e-07"	"0.4140625"
"1e-07"	"0.984375"
"1e-07"	"0.421875"
"1e-07"	"0.3203125"
"1e-07"	"0.437492370605469"
"1e-07"	"0.421875"
"1e-07"	"0.2890625"
"1e-07"	"0.40625"
"1e-07"	"0.234375"
"1e-07"	"0.28125"
"1e-07"	"0.78125"
"1e-07"	"0.28125"
"1e-07"	"0.4921875"
"1e-07"	"0.53125"
"1e-07"	"0.3671875"
"1e-07"	"0.2890625"
"1e-07"	"0.234375"
"7.5e-08"	"0.296882629394531"
"7.5e-08"	"0.5390625"
"7.5e-08"	"0.328125"
"7.5e-08"	"0.6328125"
"7.5e-08"	"0.3984375"
"7.5e-08"	"0.3203125"
"7.5e-08"	"0.53125"
"7.5e-08"	"0.2890625"
"7.5e-08"	"0.359375"
"7.5e-08"	"0.3671875"
"7.5e-08"	"0.4921875"
"7.5e-08"	"0.3125"
"7.5e-08"	"0.3984375"
"7.5e-08"	"0.4140625"
"7.5e-08"	"0.3671875"
"7.5e-08"	"0.3671875"
"7.5e-08"	"0.5703125"
"7.5e-08"	"0.40625"
"7.5e-08"	"0.3359375"
"7.5e-08"	"0.34375"
"7.5e-08"	"0.2734375"
"7.5e-08"	"0.5546875"
"7.5e-08"	"0.3203125"
"7.5e-08"	"0.5234375"
"7.5e-08"	"0.2578125"
"7.5e-08"	"0.75"
"7.5e-08"	"0.4609375"
"7.5e-08"	"0.4609375"
"7.5e-08"	"0.234375"
"7.5e-08"	"0.421875"
"7.5e-08"	"0.328125"
"7.5e-08"	"0.5234375"
"7.5e-08"	"0.5703125"
"7.5e-08"	"0.28125"
"7.5e-08"	"0.445314407348633"
"7.5e-08"	"0.4453125"
"7.5e-08"	"0.2734375"
"7.5e-08"	"0.421875"
"7.5e-08"	"0.4140625"
"7.5e-08"	"0.4609375"
"7.5e-08"	"0.34375"
"7.5e-08"	"0.3515625"
"7.5e-08"	"0.3984375"
"7.5e-08"	"0.5234375"
"7.5e-08"	"0.2421875"
"7.5e-08"	"0.421875"
"7.5e-08"	"0.3515625"
"7.5e-08"	"0.5546875"
"7.5e-08"	"0.4921875"
"7.5e-08"	"0.3046875"
"7.5e-08"	"0.5390625"
"7.5e-08"	"0.4609375"
"7.5e-08"	"0.2578125"
"7.5e-08"	"0.4609375"
"7.5e-08"	"0.4609375"
"7.5e-08"	"0.5"
"7.5e-08"	"0.5546875"
"7.5e-08"	"0.3515625"
"7.5e-08"	"0.5390625"
"7.5e-08"	"0.578125"
"7.5e-08"	"0.2421875"
"7.5e-08"	"0.2421875"
"7.5e-08"	"0.3046875"
"7.5e-08"	"0.4609375"
"7.5e-08"	"0.265625"
"7.5e-08"	"0.2578125"
"7.5e-08"	"0.3203125"
"7.5e-08"	"0.5703125"
"7.5e-08"	"0.3125"
"7.5e-08"	"0.6328125"
"7.5e-08"	"0.3203125"
"7.5e-08"	"0.2578125"
"7.5e-08"	"0.2890625"
"7.5e-08"	"0.5390625"
"7.5e-08"	"0.421875"
"7.5e-08"	"0.28125"
"7.5e-08"	"0.53125"
"7.5e-08"	"0.3984375"
"7.5e-08"	"0.6328125"
"7.5e-08"	"0.421875"
"7.5e-08"	"0.2265625"
"7.5e-08"	"0.4453125"
"7.5e-08"	"0.4453125"
"7.5e-08"	"0.421875"
"7.5e-08"	"0.53125"
"7.5e-08"	"0.234375"
"7.5e-08"	"0.34375"
"7.5e-08"	"0.7890625"
"7.5e-08"	"0.3984375"
"7.5e-08"	"0.3359375"
"7.5e-08"	"0.234375"
"7.5e-08"	"0.5390625"
"7.5e-08"	"0.3984375"
"7.5e-08"	"0.3515625"
"7.5e-08"	"0.578125"
"7.5e-08"	"0.3828125"
"7.5e-08"	"0.3125"
"7.5e-08"	"0.46875"
"7.5e-08"	"0.5546875"
"7.5e-08"	"0.5546875"
"7.5e-08"	"0.4921875"
"7.5e-08"	"0.5546875"
"7.5e-08"	"0.3984375"
"7.5e-08"	"0.1953125"
"7.5e-08"	"0.359375"
"7.5e-08"	"0.390625"
"7.5e-08"	"0.2578125"
"7.5e-08"	"0.4609375"
"7.5e-08"	"0.296875"
"7.5e-08"	"0.2734375"
"7.5e-08"	"0.421875"
"7.5e-08"	"0.3671875"
"7.5e-08"	"0.4140625"
"7.5e-08"	"0.3203125"
"7.5e-08"	"0.2734375"
"7.5e-08"	"0.75"
"7.5e-08"	"0.3203125"
"7.5e-08"	"0.4609375"
"7.5e-08"	"0.3671875"
"7.5e-08"	"0.250001907348633"
"7.5e-08"	"0.71875"
"7.5e-08"	"0.4921875"
"7.5e-08"	"0.3671875"
"7.5e-08"	"0.5625"
"7.5e-08"	"0.3984375"
"7.5e-08"	"0.4609375"
"7.5e-08"	"0.328125"
"7.5e-08"	"0.484375"
"7.5e-08"	"0.75"
"7.5e-08"	"0.3203125"
"7.5e-08"	"0.5234375"
"7.5e-08"	"0.390625"
"7.5e-08"	"0.3203125"
"7.5e-08"	"0.3046875"
"7.5e-08"	"0.5703125"
"7.5e-08"	"0.3046875"
"7.5e-08"	"0.578125"
"7.5e-08"	"0.3671875"
"7.5e-08"	"0.21875"
"7.5e-08"	"0.5546875"
"7.5e-08"	"0.3671875"
"7.5e-08"	"0.4609375"
"7.5e-08"	"0.4296875"
"7.5e-08"	"0.5625"
"7.5e-08"	"0.4921875"
"7.5e-08"	"0.46875"
"7.5e-08"	"0.5546875"
"7.5e-08"	"0.4453125"
"7.5e-08"	"0.390625"
"7.5e-08"	"0.3828125"
"7.5e-08"	"0.2421875"
"7.5e-08"	"0.203125"
"7.5e-08"	"0.484375"
"7.5e-08"	"0.3359375"
"7.5e-08"	"0.4140625"
"7.5e-08"	"0.3046875"
"7.5e-08"	"0.5234375"
"7.5e-08"	"0.2265625"
"7.5e-08"	"0.46875"
"7.5e-08"	"0.28125"
"7.5e-08"	"0.71875"
"7.5e-08"	"0.3828125"
"7.5e-08"	"0.3984375"
"7.5e-08"	"0.3046875"
"7.5e-08"	"0.234375"
"7.5e-08"	"0.578125"
"7.5e-08"	"0.1953125"
"7.5e-08"	"0.2890625"
"7.5e-08"	"0.4609375"
"7.5e-08"	"0.421875"
"7.5e-08"	"0.328125"
"7.5e-08"	"0.3984375"
"7.5e-08"	"0.421875"
"7.5e-08"	"0.3671875"
"7.5e-08"	"0.5625"
"7.5e-08"	"0.71875"
"7.5e-08"	"0.234375"
"7.5e-08"	"0.5625"
"7.5e-08"	"0.71875"
"7.5e-08"	"0.5546875"
"7.5e-08"	"0.5703125"
"7.5e-08"	"0.4609375"
"7.5e-08"	"0.421875"
"7.5e-08"	"0.3125"
"7.5e-08"	"0.359375"
"7.5e-08"	"0.328125"
"7.5e-08"	"0.484375"
"7.5e-08"	"0.421875"
"7.5e-08"	"0.3984375"
"7.5e-08"	"0.2890625"
"7.5e-08"	"0.203125"
"7.5e-08"	"0.351558685302734"
"7.5e-08"	"0.445314407348633"
"7.5e-08"	"0.265625"
"7.5e-08"	"0.445314407348633"
"7.5e-08"	"0.4609375"
"7.5e-08"	"0.5390625"
"7.5e-08"	"0.5546875"
"7.5e-08"	"0.3046875"
"7.5e-08"	"0.3203125"
"7.5e-08"	"0.3515625"
"7.5e-08"	"0.40625"
"7.5e-08"	"0.265625"
"7.5e-08"	"0.71875"
"7.5e-08"	"0.2421875"
"7.5e-08"	"0.3359375"
"7.5e-08"	"0.5234375"
"7.5e-08"	"0.3671875"
"7.5e-08"	"0.3203125"
"7.5e-08"	"0.3203125"
"7.5e-08"	"0.390625"
"7.5e-08"	"0.421875"
"7.5e-08"	"0.3828125"
"7.5e-08"	"0.4921875"
"7.5e-08"	"0.3046875"
"7.5e-08"	"0.4609375"
"7.5e-08"	"0.5"
"7.5e-08"	"0.3046875"
"7.5e-08"	"0.7265625"
"7.5e-08"	"0.2578125"
"7.5e-08"	"0.3359375"
"7.5e-08"	"0.390625"
"7.5e-08"	"0.296875"
"7.5e-08"	"0.3671875"
"7.5e-08"	"0.4609375"
"7.5e-08"	"0.3671875"
"7.5e-08"	"0.4296875"
"7.5e-08"	"0.53125"
"7.5e-08"	"0.3515625"
"7.5e-08"	"0.3125"
"7.5e-08"	"0.3984375"
"7.5e-08"	"0.3203125"
"7.5e-08"	"0.34375"
"7.5e-08"	"0.3671875"
"7.5e-08"	"0.5390625"
"7.5e-08"	"0.71875"
"7.5e-08"	"0.3984375"
"7.5e-08"	"0.6328125"
"7.5e-08"	"0.3046875"
"7.5e-08"	"0.4609375"
"7.5e-08"	"0.578125"
"7.5e-08"	"0.578125"
"7.5e-08"	"0.5703125"
"7.5e-08"	"0.3203125"
"7.5e-08"	"0.34375"
"7.5e-08"	"0.359375"
"7.5e-08"	"0.7890625"
"7.5e-08"	"0.265625"
"7.5e-08"	"0.4609375"
"7.5e-08"	"0.2734375"
"7.5e-08"	"0.1875"
"7.5e-08"	"0.3515625"
"7.5e-08"	"0.265625"
"7.5e-08"	"0.3203125"
"7.5e-08"	"0.4921875"
"7.5e-08"	"0.3203125"
"7.5e-08"	"0.6328125"
"7.5e-08"	"0.3828125"
"7.5e-08"	"0.296875"
"7.5e-08"	"0.3046875"
"7.5e-08"	"0.296875"
"7.5e-08"	"0.445314407348633"
"7.5e-08"	"0.578125"
"7.5e-08"	"0.21875"
"7.5e-08"	"0.40625"
"7.5e-08"	"0.421875"
"7.5e-08"	"0.3984375"
"7.5e-08"	"0.7265625"
"7.5e-08"	"0.6328125"
"7.5e-08"	"0.3203125"
"7.5e-08"	"0.203125"
"7.5e-08"	"0.296882629394531"
"7.5e-08"	"0.4453125"
"7.5e-08"	"0.390625"
"7.5e-08"	"0.40625"
"7.5e-08"	"0.265625"
"7.5e-08"	"0.4296875"
"7.5e-08"	"0.421875"
"7.5e-08"	"0.328125"
"7.5e-08"	"0.390625"
"7.5e-08"	"0.71875"
"7.5e-08"	"0.3125"
"7.5e-08"	"0.3125"
"7.5e-08"	"0.328125"
"7.5e-08"	"0.3203125"
"7.5e-08"	"0.2890625"
"7.5e-08"	"0.3671875"
"7.5e-08"	"0.34375"
"7.5e-08"	"0.3828125"
"7.5e-08"	"0.2421875"
"7.5e-08"	"0.390625"
"7.5e-08"	"0.4296875"
"7.5e-08"	"0.4609375"
"7.5e-08"	"0.234375"
"7.5e-08"	"0.2734375"
"7.5e-08"	"0.421875"
"7.5e-08"	"0.3671875"
"7.5e-08"	"0.203125"
"7.5e-08"	"0.4921875"
"7.5e-08"	"0.3515625"
"7.5e-08"	"0.53125"
"7.5e-08"	"0.3671875"
"7.5e-08"	"0.7265625"
"7.5e-08"	"0.171875"
"7.5e-08"	"0.390625"
"7.5e-08"	"0.6328125"
"7.5e-08"	"0.328125"
"7.5e-08"	"0.3671875"
"7.5e-08"	"0.421875"
"7.5e-08"	"0.53125"
"7.5e-08"	"0.2890625"
"7.5e-08"	"0.3671875"
"7.5e-08"	"0.6328125"
"7.5e-08"	"0.34375"
"7.5e-08"	"0.421875"
"7.5e-08"	"0.7890625"
"7.5e-08"	"0.3359375"
"7.5e-08"	"0.75"
"7.5e-08"	"0.7265625"
"7.5e-08"	"0.3125"
"7.5e-08"	"0.390625"
"7.5e-08"	"0.2890625"
"7.5e-08"	"0.3515625"
"7.5e-08"	"0.7265625"
"7.5e-08"	"0.3984375"
"7.5e-08"	"0.390625"
"7.5e-08"	"0.484375"
"7.5e-08"	"0.3125"
"7.5e-08"	"0.2578125"
"7.5e-08"	"0.3828125"
"7.5e-08"	"0.75"
"7.5e-08"	"0.5625"
"7.5e-08"	"0.351558685302734"
"7.5e-08"	"0.71875"
"7.5e-08"	"0.3984375"
"7.5e-08"	"0.3828125"
"7.5e-08"	"0.4609375"
"7.5e-08"	"0.2578125"
"7.5e-08"	"0.2890625"
"7.5e-08"	"0.5390625"
"7.5e-08"	"0.46875"
"7.5e-08"	"0.390625"
"7.5e-08"	"0.4609375"
"7.5e-08"	"0.3828125"
"7.5e-08"	"0.1640625"
"7.5e-08"	"0.3203125"
"7.5e-08"	"0.4609375"
"7.5e-08"	"0.265626907348633"
"7.5e-08"	"0.3671875"
"7.5e-08"	"0.71875"
"7.5e-08"	"0.3671875"
"7.5e-08"	"0.5703125"
"7.5e-08"	"0.7265625"
"7.5e-08"	"0.5390625"
"7.5e-08"	"0.5625"
"7.5e-08"	"0.359375"
"7.5e-08"	"0.578125"
"7.5e-08"	"0.3671875"
"7.5e-08"	"0.421875"
"7.5e-08"	"0.1953125"
"7.5e-08"	"0.3046875"
"7.5e-08"	"0.390625"
"7.5e-08"	"0.5625"
"7.5e-08"	"0.4921875"
"7.5e-08"	"0.390625"
"7.5e-08"	"0.2890625"
"7.5e-08"	"0.421875"
"7.5e-08"	"0.3125"
"7.5e-08"	"0.421875"
"7.5e-08"	"0.2265625"
"7.5e-08"	"0.421875"
"7.5e-08"	"0.75"
"7.5e-08"	"0.421875"
"7.5e-08"	"0.4921875"
"7.5e-08"	"0.3671875"
"7.5e-08"	"0.1953125"
"7.5e-08"	"0.3828125"
"7.5e-08"	"0.3046875"
"7.5e-08"	"0.4921875"
"7.5e-08"	"0.3515625"
"7.5e-08"	"0.46875"
"7.5e-08"	"0.2578125"
"7.5e-08"	"0.4921875"
"7.5e-08"	"0.328125"
"7.5e-08"	"0.3203125"
"7.5e-08"	"0.257804870605469"
"7.5e-08"	"0.4140625"
"7.5e-08"	"0.3984375"
"7.5e-08"	"0.3515625"
"7.5e-08"	"0.40625"
"7.5e-08"	"0.4296875"
"7.5e-08"	"0.34375"
"7.5e-08"	"0.296875"
"7.5e-08"	"0.7265625"
"7.5e-08"	"0.53125"
"7.5e-08"	"0.296875"
"7.5e-08"	"0.46875"
"7.5e-08"	"0.5703125"
"7.5e-08"	"0.53125"
"7.5e-08"	"0.328125"
"7.5e-08"	"0.375"
"7.5e-08"	"0.484375"
"7.5e-08"	"0.484375"
"7.5e-08"	"0.484375"
"7.5e-08"	"0.359375"
"7.5e-08"	"0.3984375"
"7.5e-08"	"0.4296875"
"7.5e-08"	"0.421875"
"7.5e-08"	"0.34375"
"7.5e-08"	"0.484375"
"7.5e-08"	"0.53125"
"7.5e-08"	"0.234375"
"7.5e-08"	"0.7890625"
"7.5e-08"	"0.445314407348633"
"7.5e-08"	"0.3515625"
"7.5e-08"	"0.1953125"
"7.5e-08"	"0.359375"
"7.5e-08"	"0.3359375"
"7.5e-08"	"0.265625"
"7.5e-08"	"0.421875"
"7.5e-08"	"0.2109375"
"7.5e-08"	"0.5390625"
"7.5e-08"	"0.28125"
"7.5e-08"	"0.2890625"
"7.5e-08"	"0.6328125"
"7.5e-08"	"0.4609375"
"7.5e-08"	"0.3203125"
"7.5e-08"	"0.3671875"
"7.5e-08"	"0.3828125"
"7.5e-08"	"0.4921875"
"7.5e-08"	"0.6328125"
"7.5e-08"	"0.1953125"
"7.5e-08"	"0.4140625"
"7.5e-08"	"0.25"
"7.5e-08"	"0.421875"
"7.5e-08"	"0.3671875"
"7.5e-08"	"0.421875"
"7.5e-08"	"0.328125"
"7.5e-08"	"0.359375"
"7.5e-08"	"0.5625"
"7.5e-08"	"0.3359375"
"7.5e-08"	"0.7890625"
"7.5e-08"	"0.25"
"7.5e-08"	"0.328125"
"7.5e-08"	"0.5234375"
"7.5e-08"	"0.3984375"
"7.5e-08"	"0.578125"
"7.5e-08"	"0.421875"
"7.5e-08"	"0.265625"
"7.5e-08"	"0.2734375"
"7.5e-08"	"0.2890625"
"7.5e-08"	"0.328125"
"7.5e-08"	"0.53125"
"7.5e-08"	"0.7890625"
"7.5e-08"	"0.4140625"
"7.5e-08"	"0.4921875"
"7.5e-08"	"0.3125"
"7.5e-08"	"0.3828125"
"7.5e-08"	"0.2421875"
"7.5e-08"	"0.265625"
"7.5e-08"	"0.3203125"
"7.5e-08"	"0.2890625"
"7.5e-08"	"0.328125"
"7.5e-08"	"0.265625"
"7.5e-08"	"0.234375"
"7.5e-08"	"0.5703125"
"7.5e-08"	"0.3203125"
"7.5e-08"	"0.421875"
"7.5e-08"	"0.5"
"7.5e-08"	"0.5703125"
"7.5e-08"	"0.4921875"
"7.5e-08"	"0.3984375"
"7.5e-08"	"0.46875"
"7.5e-08"	"0.359375"
"7.5e-08"	"0.4921875"
"7.5e-08"	"0.5546875"
"7.5e-08"	"0.3125"
"7.5e-08"	"0.6328125"
"7.5e-08"	"0.2890625"
"7.5e-08"	"0.265625"
"7.5e-08"	"0.328125"
"7.5e-08"	"0.2890625"
"7.5e-08"	"0.7265625"
"7.5e-08"	"0.75"
"7.5e-08"	"0.4609375"
"7.5e-08"	"0.2734375"
"7.5e-08"	"0.3984375"
"7.5e-08"	"0.578125"
"7.5e-08"	"0.3515625"
"7.5e-08"	"0.3984375"
"7.5e-08"	"0.3671875"
"7.5e-08"	"0.25"
"7.5e-08"	"0.359375"
"7.5e-08"	"0.5703125"
"7.5e-08"	"0.296875"
"7.5e-08"	"0.3984375"
"7.5e-08"	"0.3671875"
"7.5e-08"	"0.421875"
"7.5e-08"	"0.7890625"
"7.5e-08"	"0.421875"
"7.5e-08"	"0.5625"
"7.5e-08"	"0.4609375"
"7.5e-08"	"0.3984375"
"7.5e-08"	"0.5390625"
"7.5e-08"	"0.71875"
"7.5e-08"	"0.53125"
"7.5e-08"	"0.4453125"
"7.5e-08"	"0.5546875"
"7.5e-08"	"0.2421875"
"7.5e-08"	"0.5"
"7.5e-08"	"0.2734375"
"7.5e-08"	"0.3671875"
"7.5e-08"	"0.445314407348633"
"7.5e-08"	"0.328125"
"7.5e-08"	"0.2734375"
"7.5e-08"	"0.445314407348633"
"7.5e-08"	"0.421875"
"7.5e-08"	"0.578125"
"7.5e-08"	"0.5546875"
"7.5e-08"	"0.3203125"
"7.5e-08"	"0.578125"
"7.5e-08"	"0.3671875"
"7.5e-08"	"0.3515625"
"7.5e-08"	"0.3828125"
"7.5e-08"	"0.4140625"
"7.5e-08"	"0.4921875"
"7.5e-08"	"0.2109375"
"7.5e-08"	"0.390625"
"7.5e-08"	"0.359375"
"7.5e-08"	"0.328125"
"7.5e-08"	"0.2578125"
"7.5e-08"	"0.1953125"
"7.5e-08"	"0.5234375"
"7.5e-08"	"0.265625"
"7.5e-08"	"0.3671875"
"7.5e-08"	"0.359375"
"7.5e-08"	"0.265625"
"7.5e-08"	"0.328125"
"7.5e-08"	"0.3203125"
"7.5e-08"	"0.3203125"
"7.5e-08"	"0.328125"
"7.5e-08"	"0.6328125"
"7.5e-08"	"0.250001907348633"
"7.5e-08"	"0.484375"
"7.5e-08"	"0.3046875"
"7.5e-08"	"0.4609375"
"7.5e-08"	"0.75"
"7.5e-08"	"0.265625"
"7.5e-08"	"0.40625"
"7.5e-08"	"0.265625"
"7.5e-08"	"0.171875"
"7.5e-08"	"0.5234375"
"7.5e-08"	"0.7890625"
"7.5e-08"	"0.25"
"7.5e-08"	"0.4453125"
"7.5e-08"	"0.4609375"
"7.5e-08"	"0.2421875"
"7.5e-08"	"0.3359375"
"7.5e-08"	"0.421875"
"7.5e-08"	"0.53125"
"7.5e-08"	"0.2265625"
"7.5e-08"	"0.3515625"
"7.5e-08"	"0.3125"
"7.5e-08"	"0.71875"
"7.5e-08"	"0.4921875"
"7.5e-08"	"0.2890625"
"7.5e-08"	"0.265625"
"7.5e-08"	"0.6328125"
"7.5e-08"	"0.445314407348633"
"7.5e-08"	"0.4453125"
"7.5e-08"	"0.5546875"
"7.5e-08"	"0.46875"
"7.5e-08"	"0.421875"
"7.5e-08"	"0.3671875"
"7.5e-08"	"0.34375"
"7.5e-08"	"0.3125"
"7.5e-08"	"0.5546875"
"7.5e-08"	"0.6328125"
"7.5e-08"	"0.421875"
"7.5e-08"	"0.3828125"
"7.5e-08"	"0.7265625"
"7.5e-08"	"0.3984375"
"7.5e-08"	"0.71875"
"7.5e-08"	"0.3515625"
"7.5e-08"	"0.5"
"7.5e-08"	"0.71875"
"7.5e-08"	"0.3828125"
"7.5e-08"	"0.3671875"
"7.5e-08"	"0.5703125"
"7.5e-08"	"0.421875"
"7.5e-08"	"0.359375"
"7.5e-08"	"0.359375"
"7.5e-08"	"0.5546875"
"7.5e-08"	"0.4609375"
"7.5e-08"	"0.3515625"
"7.5e-08"	"0.578125"
"7.5e-08"	"0.421875"
"7.5e-08"	"0.265626907348633"
"7.5e-08"	"0.5"
"7.5e-08"	"0.4609375"
"7.5e-08"	"0.351558685302734"
"7.5e-08"	"0.3671875"
"7.5e-08"	"0.359375"
"7.5e-08"	"0.445314407348633"
"7.5e-08"	"0.3828125"
"7.5e-08"	"0.5546875"
"7.5e-08"	"0.1953125"
"7.5e-08"	"0.4453125"
"7.5e-08"	"0.3671875"
"7.5e-08"	"0.3203125"
"7.5e-08"	"0.2734375"
"7.5e-08"	"0.3125"
"7.5e-08"	"0.484375"
"7.5e-08"	"0.390625"
"7.5e-08"	"0.3671875"
"7.5e-08"	"0.3671875"
"7.5e-08"	"0.21875"
"7.5e-08"	"0.75"
"7.5e-08"	"0.53125"
"7.5e-08"	"0.296875"
"7.5e-08"	"0.296882629394531"
"7.5e-08"	"0.4453125"
"7.5e-08"	"0.5546875"
"7.5e-08"	"0.21875"
"7.5e-08"	"0.2734375"
"7.5e-08"	"0.3984375"
"7.5e-08"	"0.203125"
"7.5e-08"	"0.4609375"
"7.5e-08"	"0.2265625"
"7.5e-08"	"0.2734375"
"7.5e-08"	"0.4296875"
"7.5e-08"	"0.3671875"
"7.5e-08"	"0.28125"
"7.5e-08"	"0.4609375"
"7.5e-08"	"0.5625"
"7.5e-08"	"0.578125"
"7.5e-08"	"0.234375"
"7.5e-08"	"0.578125"
"7.5e-08"	"0.34375"
"7.5e-08"	"0.3203125"
"7.5e-08"	"0.2890625"
"7.5e-08"	"0.71875"
"7.5e-08"	"0.5546875"
"7.5e-08"	"0.3125"
"7.5e-08"	"0.171875"
"7.5e-08"	"0.3515625"
"7.5e-08"	"0.3671875"
"7.5e-08"	"0.3203125"
"7.5e-08"	"0.234375"
"7.5e-08"	"0.6328125"
"7.5e-08"	"0.445314407348633"
"7.5e-08"	"0.71875"
"7.5e-08"	"0.15625"
"7.5e-08"	"0.484375"
"7.5e-08"	"0.5546875"
"7.5e-08"	"0.3984375"
"7.5e-08"	"0.5234375"
"7.5e-08"	"0.4609375"
"7.5e-08"	"0.5703125"
"7.5e-08"	"0.2890625"
"7.5e-08"	"0.1875"
"7.5e-08"	"0.71875"
"7.5e-08"	"0.234375"
"7.5e-08"	"0.34375"
"7.5e-08"	"0.3828125"
"7.5e-08"	"0.265625"
"7.5e-08"	"0.375"
"7.5e-08"	"0.3515625"
"7.5e-08"	"0.296882629394531"
"7.5e-08"	"0.265625"
"7.5e-08"	"0.2421875"
"7.5e-08"	"0.2890625"
"7.5e-08"	"0.390625"
"7.5e-08"	"0.4921875"
"7.5e-08"	"0.3046875"
"7.5e-08"	"0.3203125"
"7.5e-08"	"0.421875"
"7.5e-08"	"0.5546875"
"7.5e-08"	"0.3671875"
"7.5e-08"	"0.3515625"
"7.5e-08"	"0.71875"
"7.5e-08"	"0.421875"
"7.5e-08"	"0.3671875"
"7.5e-08"	"0.4921875"
"7.5e-08"	"0.3046875"
"7.5e-08"	"0.3984375"
"7.5e-08"	"0.359375"
"7.5e-08"	"0.75"
"7.5e-08"	"0.3671875"
"7.5e-08"	"0.3203125"
"7.5e-08"	"0.46875"
"7.5e-08"	"0.75"
"7.5e-08"	"0.421875"
"7.5e-08"	"0.421875"
"7.5e-08"	"0.53125"
"7.5e-08"	"0.2578125"
"7.5e-08"	"0.3984375"
"7.5e-08"	"0.3125"
"7.5e-08"	"0.5234375"
"7.5e-08"	"0.328125"
"7.5e-08"	"0.421875"
"7.5e-08"	"0.390625"
"7.5e-08"	"0.421875"
"7.5e-08"	"0.445314407348633"
"7.5e-08"	"0.3828125"
"7.5e-08"	"0.2265625"
"7.5e-08"	"0.421875"
"7.5e-08"	"0.3125"
"7.5e-08"	"0.3984375"
"7.5e-08"	"0.421875"
"7.5e-08"	"0.445314407348633"
"7.5e-08"	"0.71875"
"7.5e-08"	"0.3203125"
"7.5e-08"	"0.257804870605469"
"7.5e-08"	"0.6328125"
"7.5e-08"	"0.359375"
"7.5e-08"	"0.421875"
"7.5e-08"	"0.3203125"
"7.5e-08"	"0.25"
"7.5e-08"	"0.3984375"
"7.5e-08"	"0.3125"
"7.5e-08"	"0.5546875"
"7.5e-08"	"0.53125"
"7.5e-08"	"0.3671875"
"7.5e-08"	"0.6328125"
"7.5e-08"	"0.265625"
"7.5e-08"	"0.5625"
"7.5e-08"	"0.421875"
"7.5e-08"	"0.5703125"
"7.5e-08"	"0.5390625"
"7.5e-08"	"0.2578125"
"7.5e-08"	"0.5546875"
"7.5e-08"	"0.3828125"
"7.5e-08"	"0.3671875"
"7.5e-08"	"0.421875"
"7.5e-08"	"0.3671875"
"7.5e-08"	"0.421875"
"7.5e-08"	"0.2265625"
"7.5e-08"	"0.3203125"
"7.5e-08"	"0.390625"
"7.5e-08"	"0.4453125"
"7.5e-08"	"0.390625"
"7.5e-08"	"0.4921875"
"7.5e-08"	"0.4609375"
"7.5e-08"	"0.71875"
"7.5e-08"	"0.71875"
"7.5e-08"	"0.5625"
"7.5e-08"	"0.71875"
"7.5e-08"	"0.3984375"
"7.5e-08"	"0.242189407348633"
"7.5e-08"	"0.445314407348633"
"7.5e-08"	"0.3671875"
"7.5e-08"	"0.3046875"
"7.5e-08"	"0.421875"
"7.5e-08"	"0.2109375"
"7.5e-08"	"0.265625"
"7.5e-08"	"0.5390625"
"7.5e-08"	"0.328125"
"7.5e-08"	"0.375"
"7.5e-08"	"0.234375"
"7.5e-08"	"0.421875"
"7.5e-08"	"0.7890625"
"7.5e-08"	"0.578125"
"7.5e-08"	"0.5390625"
"7.5e-08"	"0.2421875"
"7.5e-08"	"0.15625"
"7.5e-08"	"0.375"
"7.5e-08"	"0.7890625"
"7.5e-08"	"0.445314407348633"
"7.5e-08"	"0.3671875"
"7.5e-08"	"0.3671875"
"7.5e-08"	"0.265625"
"7.5e-08"	"0.5546875"
"7.5e-08"	"0.71875"
"7.5e-08"	"0.40625"
"7.5e-08"	"0.3671875"
"7.5e-08"	"0.4140625"
"7.5e-08"	"0.7265625"
"7.5e-08"	"0.484375"
"7.5e-08"	"0.5234375"
"7.5e-08"	"0.53125"
"7.5e-08"	"0.3359375"
"7.5e-08"	"0.3046875"
"7.5e-08"	"0.4296875"
"7.5e-08"	"0.25"
"7.5e-08"	"0.421875"
"7.5e-08"	"0.390625"
"7.5e-08"	"0.3203125"
"7.5e-08"	"0.296875"
"7.5e-08"	"0.53125"
"7.5e-08"	"0.3671875"
"7.5e-08"	"0.3828125"
"7.5e-08"	"0.5625"
"7.5e-08"	"0.4609375"
"7.5e-08"	"0.296875"
"7.5e-08"	"0.7265625"
"7.5e-08"	"0.2421875"
"7.5e-08"	"0.4453125"
"7.5e-08"	"0.421875"
"7.5e-08"	"0.3828125"
"7.5e-08"	"0.4140625"
"7.5e-08"	"0.2578125"
"7.5e-08"	"0.3125"
"7.5e-08"	"0.351558685302734"
