individual	heteroplasmy	generation	mutation_rate	bottleneck_size	back_mutation_rate	starting_heteroplasmy
9343	6.103515625e-05	1	1e-08	16	1	0.1


9290	0.0001220703125	1	1e-08	8	1	0.1


9211	0.0001220703125	1	1e-08	32	1	0.1




9359	0.1640625	1	1e-08	128	1	0.1



9216	0.109375	1	1e-08	64	1	0.1
9217	0.0001220703125	1	1e-08	32	1	0.1
9299	0.0078125	1	1e-08	128	1	0.1
9304	6.103515625e-05	1	1e-08	32	1	0.1




9301	0.000244140625	1	1e-08	16	1	0.1

9254	0.140625	1	1e-08	128	1	0.1
9249	0.000244140625	1	1e-08	8	1	0.1


9342	0.000244140625	1	1e-08	64	1	0.1
9262	0.4375	1	1e-08	16	1	0.1
9220	0.21875	1	1e-08	64	1	0.1
9135	0.09375	1	1e-08	128	1	0.1
9276	0.140625	1	1e-08	128	1	0.1
9332	6.103515625e-05	1	1e-08	8	1	0.1



9322	0.203125	1	1e-08	64	1	0.1


9211	0.09375	1	1e-08	64	1	0.1

9315	0.125	1	1e-08	32	1	0.1



9248	0.1875	1	1e-08	16	1	0.1
9233	0.5	1	1e-08	8	1	0.1
9210	0.000244140625	1	1e-08	8	1	0.1
9304	0.0001220703125	1	1e-08	64	1	0.1

9216	0.046875	1	1e-08	128	1	0.1
9343	0.000244140625	1	1e-08	32	1	0.1
9149	0.0078125	1	1e-08	16	1	0.1
9383	0.0009765625	1	1e-08	8	1	0.1
9261	0.0625	1	1e-08	64	1	0.1
9217	0.0001220703125	1	1e-08	64	1	0.1
9249	0.3125	1	1e-08	16	1	0.1
9323	0.00018310546875	1	1e-08	8	1	0.1
9290	0.6875	1	1e-08	16	1	0.1

9301	0.03125	1	1e-08	32	1	0.1


9278	0.000244140625	1	1e-08	8	1	0.1











9342	0.1640625	1	1e-08	128	1	0.1

9262	0.000244140625	1	1e-08	32	1	0.1

9220	0.1328125	1	1e-08	128	1	0.1

9159	0.5	1	1e-08	8	1	0.1
9332	0.6875	1	1e-08	16	1	0.1
9322	0.2734375	1	1e-08	128	1	0.1



9149	0.0001220703125	1	1e-08	32	1	0.1
9343	0.046875	1	1e-08	64	1	0.1
9261	0.0703125	1	1e-08	128	1	0.1
9217	0.09375	1	1e-08	128	1	0.1
9304	0.0009765625	1	1e-08	128	1	0.1
9240	0.125	1	1e-08	8	1	0.1




9211	0.0390625	1	1e-08	128	1	0.1


9301	6.103515625e-05	1	1e-08	64	1	0.1

9233	0.5	1	1e-08	16	1	0.1
9210	0.00048828125	1	1e-08	16	1	0.1
9290	0.001953125	1	1e-08	32	1	0.1
9315	6.103515625e-05	1	1e-08	64	1	0.1

9248	0.3125	1	1e-08	32	1	0.1
9249	0.000244140625	1	1e-08	32	1	0.1
9383	0.000244140625	1	1e-08	16	1	0.1
9323	0.000244140625	1	1e-08	16	1	0.1
9300	0.000244140625	1	1e-08	8	1	0.1
9278	0.000244140625	1	1e-08	16	1	0.1
9262	0.00048828125	1	1e-08	64	1	0.1
9366	0.0009765625	1	1e-08	8	1	0.1












9244	0.0001220703125	1	1e-08	8	1	0.1

9159	0.00048828125	1	1e-08	16	1	0.1
9332	0.03125	1	1e-08	32	1	0.1


9346	0.0001220703125	1	1e-08	8	1	0.1

9343	0.0625	1	1e-08	128	1	0.1
9285	0.0001220703125	1	1e-08	8	1	0.1
9149	0.34375	1	1e-08	64	1	0.1



9301	0.0546875	1	1e-08	128	1	0.1

9248	0.078125	1	1e-08	64	1	0.1
9278	0.34375	1	1e-08	32	1	0.1
9328	0.0078125	1	1e-08	8	1	0.1
9290	0.296875	1	1e-08	64	1	0.1
9240	0.25	1	1e-08	16	1	0.1
9249	0.015625	1	1e-08	64	1	0.1
9210	0.0625	1	1e-08	32	1	0.1


9241	0.001953125	1	1e-08	8	1	0.1
9235	0.0001220703125	1	1e-08	8	1	0.1







9233	0.0625	1	1e-08	32	1	0.1
9244	0.0001220703125	1	1e-08	16	1	0.1
9383	0.09375	1	1e-08	32	1	0.1
9366	0.015625	1	1e-08	16	1	0.1

9323	0.0009765625	1	1e-08	32	1	0.1




9262	0.1796875	1	1e-08	128	1	0.1
9249	0.0859375	1	1e-08	128	1	0.1


9248	0.296875	1	1e-08	128	1	0.1

9278	0.171875	1	1e-08	64	1	0.1
9300	0.249998092651367	1	1e-08	16	1	0.1
9290	0.0859375	1	1e-08	128	1	0.1
9210	0.0001220703125	1	1e-08	64	1	0.1
9328	6.103515625e-05	1	1e-08	16	1	0.1
9367	0.0078125	1	1e-08	8	1	0.1
9285	0.000244140625	1	1e-08	16	1	0.1

9315	0.140625	1	1e-08	128	1	0.1
9149	0.1015625	1	1e-08	128	1	0.1
9240	0.1875	1	1e-08	32	1	0.1

9159	0.28125	1	1e-08	32	1	0.1




9241	0.3125	1	1e-08	16	1	0.1


9346	0.375	1	1e-08	16	1	0.1



9332	0.234375	1	1e-08	64	1	0.1
9325	0.0001220703125	1	1e-08	8	1	0.1




9244	6.103515625e-05	1	1e-08	32	1	0.1
9233	0.140625	1	1e-08	64	1	0.1
9235	0.4375	1	1e-08	16	1	0.1
9323	0.28125	1	1e-08	64	1	0.1
9383	0.0009765625	1	1e-08	64	1	0.1
9366	0.0009765625	1	1e-08	32	1	0.1






9286	0.000244140625	1	1e-08	8	1	0.1

9273	0.0001220703125	1	1e-08	8	1	0.1

9272	0.000244140625	1	1e-08	8	1	0.1

9300	0.000244140625	1	1e-08	32	1	0.1
9314	0.0001220703125	1	1e-08	8	1	0.1
9278	0.0234375	1	1e-08	128	1	0.1
9328	0.000244140625	1	1e-08	32	1	0.1
9367	0.001953125	1	1e-08	16	1	0.1
9240	0.0625	1	1e-08	64	1	0.1
9285	0.000244140625	1	1e-08	32	1	0.1
9339	3.0517578125e-05	1	1e-08	8	1	0.1
9210	0.0859375	1	1e-08	128	1	0.1
9323	0.09375	1	1e-08	128	1	0.1


9159	0.078125	1	1e-08	64	1	0.1


9332	0.2421875	1	1e-08	128	1	0.1
9173	0.015625	1	1e-08	8	1	0.1






9233	0.015625	1	1e-08	128	1	0.1

9366	0.234375	1	1e-08	64	1	0.1

9235	0.00018310546875	1	1e-08	32	1	0.1
9383	0.09375	1	1e-08	128	1	0.1

9325	0.0003662109375	1	1e-08	16	1	0.1
9286	0.0001220703125	1	1e-08	16	1	0.1
9241	0.46875	1	1e-08	32	1	0.1
9346	0.0625	1	1e-08	32	1	0.1
9244	0.0009765625	1	1e-08	64	1	0.1
9272	6.103515625e-05	1	1e-08	16	1	0.1
9273	0.0001220703125	1	1e-08	16	1	0.1











9314	0.125	1	1e-08	16	1	0.1
9300	0.140625	1	1e-08	64	1	0.1


9339	0.0001220703125	1	1e-08	16	1	0.1

9286	0.40625	1	1e-08	32	1	0.1

9347	0.00048828125	1	1e-08	8	1	0.1
9356	0.000244140625	1	1e-08	8	1	0.1
9314	0.00048828125	1	1e-08	32	1	0.1
9272	0.1875	1	1e-08	32	1	0.1
9244	0.0078125	1	1e-08	128	1	0.1
9159	0.00048828125	1	1e-08	128	1	0.1

9325	0.21875	1	1e-08	32	1	0.1
9366	0.03125	1	1e-08	128	1	0.1


9286	0.000244140625	1	1e-08	64	1	0.1
9407	0.0001220703125	1	1e-08	8	1	0.1



9235	0.00048828125	1	1e-08	64	1	0.1
9346	0.171875	1	1e-08	64	1	0.1






9257	6.103515625e-05	1	1e-08	8	1	0.1
9285	0.00048828125	1	1e-08	64	1	0.1
9367	0.15625	1	1e-08	32	1	0.1
9302	0.25	1	1e-08	8	1	0.1
9241	0.046875	1	1e-08	64	1	0.1
9273	0.3125	1	1e-08	32	1	0.1
9234	0.000244140625	1	1e-08	8	1	0.1
9173	0.25	1	1e-08	16	1	0.1
9240	6.103515625e-05	1	1e-08	128	1	0.1
9328	0.000244140625	1	1e-08	64	1	0.1
9300	0.15625	1	1e-08	128	1	0.1

9339	0.09375	1	1e-08	32	1	0.1











9347	0.0009765625	1	1e-08	16	1	0.1
9314	6.103515625e-05	1	1e-08	64	1	0.1


9356	0.0001220703125	1	1e-08	16	1	0.1

9325	0.078125	1	1e-08	64	1	0.1
9183	0.0009765625	1	1e-08	8	1	0.1
9272	0.03125	1	1e-08	64	1	0.1

9268	9.1552734375e-05	1	1e-08	8	1	0.1


9235	0.171875	1	1e-08	128	1	0.1


9257	0.0009765625	1	1e-08	16	1	0.1
9241	0.03125	1	1e-08	128	1	0.1
9346	0.0546875	1	1e-08	128	1	0.1
9390	6.103515625e-05	1	1e-08	8	1	0.1
9328	0.000244140625	1	1e-08	128	1	0.1
9273	0.09375	1	1e-08	64	1	0.1

9407	0.000244140625	1	1e-08	16	1	0.1
9339	0.046875	1	1e-08	64	1	0.1

9173	0.34375	1	1e-08	32	1	0.1


9367	0.03125	1	1e-08	64	1	0.1






9285	0.078125	1	1e-08	128	1	0.1

9324	6.103515625e-05	1	1e-08	8	1	0.1
9314	0.03125	1	1e-08	128	1	0.1
9286	0.0078125	1	1e-08	128	1	0.1
9264	0.00048828125	1	1e-08	8	1	0.1
9302	0.00048828125	1	1e-08	16	1	0.1

9234	0.0625	1	1e-08	16	1	0.1



9268	0.000244140625	1	1e-08	16	1	0.1
9347	0.0009765625	1	1e-08	32	1	0.1

9257	0.28125	1	1e-08	32	1	0.1
9367	0.0859375	1	1e-08	128	1	0.1

9173	0.09375	1	1e-08	64	1	0.1
9356	0.000244140625	1	1e-08	32	1	0.1


9265	0.000244140625	1	1e-08	8	1	0.1


9390	0.00018310546875	1	1e-08	16	1	0.1
9273	0.1796875	1	1e-08	128	1	0.1



9325	0.2265625	1	1e-08	128	1	0.1
9407	0.0001220703125	1	1e-08	32	1	0.1
9259	0.0001220703125	1	1e-08	8	1	0.1


9352	0.000244140625	1	1e-08	8	1	0.1
9183	0.5625	1	1e-08	16	1	0.1
9272	0.0009765625	1	1e-08	128	1	0.1
9370	0.0001220703125	1	1e-08	8	1	0.1
9339	0.0078125	1	1e-08	128	1	0.1
9309	0.125	1	1e-08	8	1	0.1









9324	0.000244140625	1	1e-08	16	1	0.1

9338	0.5	1	1e-08	8	1	0.1
9183	0.1875	1	1e-08	32	1	0.1
9370	3.0517578125e-05	1	1e-08	16	1	0.1
9265	0.6875	1	1e-08	16	1	0.1
9352	0.375	1	1e-08	16	1	0.1
9268	0.125	1	1e-08	32	1	0.1

9264	0.00048828125	1	1e-08	16	1	0.1
9297	0.25	1	1e-08	8	1	0.1
9347	0.09375	1	1e-08	64	1	0.1


9234	0.00048828125	1	1e-08	32	1	0.1
9259	0.9375	1	1e-08	16	1	0.1



9310	9.1552734375e-05	1	1e-08	8	1	0.1



9349	0.0009765625	1	1e-08	8	1	0.1


9257	0.125	1	1e-08	64	1	0.1
9173	0.0234375	1	1e-08	128	1	0.1
9356	0.203125	1	1e-08	64	1	0.1
9390	0.0625	1	1e-08	32	1	0.1
9324	0.0001220703125	1	1e-08	32	1	0.1
9302	0.15625	1	1e-08	32	1	0.1

9309	0.0009765625	1	1e-08	16	1	0.1
9363	0.00048828125	1	1e-08	8	1	0.1
9407	0.000244140625	1	1e-08	64	1	0.1
9391	0.00048828125	1	1e-08	8	1	0.1






9296	0.000244140625	1	1e-08	8	1	0.1






9370	0.0625	1	1e-08	32	1	0.1

9259	0.1875	1	1e-08	32	1	0.1
9264	0.001953125	1	1e-08	32	1	0.1


9234	0.15625	1	1e-08	64	1	0.1
9265	0.34375	1	1e-08	32	1	0.1
9338	0.125	1	1e-08	16	1	0.1

9183	0.421875	1	1e-08	64	1	0.1



9347	0.0625	1	1e-08	128	1	0.1

9268	0.140625	1	1e-08	64	1	0.1

9352	0.21875	1	1e-08	32	1	0.1
9390	0.015625	1	1e-08	64	1	0.1


9349	6.103515625e-05	1	1e-08	16	1	0.1
9309	0.000244140625	1	1e-08	32	1	0.1


9197	0.0009765625	1	1e-08	8	1	0.1
9310	0.000244140625	1	1e-08	16	1	0.1


9324	0.09375	1	1e-08	64	1	0.1

9391	0.0001220703125	1	1e-08	16	1	0.1
9363	0.000732421875	1	1e-08	16	1	0.1

9302	0.453125	1	1e-08	64	1	0.1
9257	0.15625	1	1e-08	128	1	0.1

9297	0.0001220703125	1	1e-08	16	1	0.1
9370	0.359375	1	1e-08	64	1	0.1




9356	0.0546875	1	1e-08	128	1	0.1

9296	0.25	1	1e-08	16	1	0.1
9183	0.2265625	1	1e-08	128	1	0.1
9407	0.015625	1	1e-08	128	1	0.1
9264	0.109375	1	1e-08	64	1	0.1




9259	0.015625	1	1e-08	64	1	0.1
9268	6.103515625e-05	1	1e-08	128	1	0.1
9234	0.2421875	1	1e-08	128	1	0.1
9338	0.0001220703125	1	1e-08	32	1	0.1
9352	0.000244140625	1	1e-08	64	1	0.1
9390	0.1171875	1	1e-08	128	1	0.1

9265	0.03125	1	1e-08	64	1	0.1
9371	0.625	1	1e-08	8	1	0.1
9197	0.25	1	1e-08	16	1	0.1


9349	0.001953125	1	1e-08	32	1	0.1
9310	0.0001220703125	1	1e-08	32	1	0.1






9324	0.1640625	1	1e-08	128	1	0.1



9309	0.3125	1	1e-08	64	1	0.1
9363	0.40625	1	1e-08	32	1	0.1
9391	0.1875	1	1e-08	32	1	0.1

9302	0.09375	1	1e-08	128	1	0.1
9281	0.000244140625	1	1e-08	8	1	0.1



9297	0.34375	1	1e-08	32	1	0.1

9370	0.0001220703125	1	1e-08	128	1	0.1
9380	0.0009765625	1	1e-08	8	1	0.1



9296	0.25	1	1e-08	32	1	0.1
9207	0.00391006469726562	1	1e-08	8	1	0.1
9264	0.046875	1	1e-08	128	1	0.1



9431	0.000244140625	1	1e-08	8	1	0.1
9258	0.00048828125	1	1e-08	8	1	0.1


9338	0.000244140625	1	1e-08	64	1	0.1
9352	0.0078125	1	1e-08	128	1	0.1
9265	0.015625	1	1e-08	128	1	0.1
9259	0.1015625	1	1e-08	128	1	0.1
9414	0.00048828125	1	1e-08	8	1	0.1





9349	0.203125	1	1e-08	64	1	0.1
9310	0.1875	1	1e-08	64	1	0.1
9371	0.0001220703125	1	1e-08	16	1	0.1
9292	0.00390625	1	1e-08	8	1	0.1
9197	0.0001220703125	1	1e-08	32	1	0.1
9348	0.0003662109375	1	1e-08	8	1	0.1
9309	0.0390625	1	1e-08	128	1	0.1


9363	0.000244140625	1	1e-08	64	1	0.1
9326	0.000244140625	1	1e-08	8	1	0.1
9281	0.0001220703125	1	1e-08	16	1	0.1



9297	0.265625	1	1e-08	64	1	0.1

9394	0.015625	1	1e-08	8	1	0.1






9296	0.140625	1	1e-08	64	1	0.1
9391	0.25	1	1e-08	64	1	0.1

9207	6.103515625e-05	1	1e-08	16	1	0.1
9380	0.000244140625	1	1e-08	16	1	0.1
9288	0.001953125	1	1e-08	8	1	0.1




9258	0.000244140625	1	1e-08	16	1	0.1
9431	0.001953125	1	1e-08	16	1	0.1
9338	0.1171875	1	1e-08	128	1	0.1



9349	0.2734375	1	1e-08	128	1	0.1
9283	0.00048828125	1	1e-08	8	1	0.1

9414	0.000244140625	1	1e-08	16	1	0.1
9376	0.0001220703125	1	1e-08	8	1	0.1



9288	0.001953125	1	1e-08	16	1	0.1
9376	6.103515625e-05	1	1e-08	16	1	0.1
9292	0.000244140625	1	1e-08	16	1	0.1
9348	0.3125	1	1e-08	16	1	0.1
9258	0.1875	1	1e-08	32	1	0.1
9373	0.625	1	1e-08	8	1	0.1
9197	0.171875	1	1e-08	64	1	0.1
9363	0.1015625	1	1e-08	128	1	0.1
9207	0.34375	1	1e-08	32	1	0.1
9296	0.0703125	1	1e-08	128	1	0.1
9414	0.0625	1	1e-08	32	1	0.1

9333	0.0001220703125	1	1e-08	8	1	0.1

9281	0.09375	1	1e-08	32	1	0.1

9362	6.103515625e-05	1	1e-08	8	1	0.1
9289	1	1	1e-08	8	1	0.1


9391	0.0078125	1	1e-08	128	1	0.1







9380	0.03125	1	1e-08	32	1	0.1
9310	0.062530517578125	1	1e-08	128	1	0.1

9431	0.0009765625	1	1e-08	32	1	0.1

9297	0.0001220703125	1	1e-08	128	1	0.1


9326	0.0009765625	1	1e-08	16	1	0.1
9394	0.0001220703125	1	1e-08	16	1	0.1
9283	0.0001220703125	1	1e-08	16	1	0.1
9371	0.28125	1	1e-08	32	1	0.1








9292	0.125	1	1e-08	32	1	0.1
9376	0.0001220703125	1	1e-08	32	1	0.1

9258	0.265625	1	1e-08	64	1	0.1

9288	0.28125	1	1e-08	32	1	0.1
9414	6.103515625e-05	1	1e-08	64	1	0.1
9197	0.15625	1	1e-08	128	1	0.1
9333	0.3125	1	1e-08	16	1	0.1
9281	0.015625	1	1e-08	64	1	0.1
9348	0.0001220703125	1	1e-08	32	1	0.1

9320	0.0009765625	1	1e-08	8	1	0.1
9387	0.125	1	1e-08	8	1	0.1


9207	0.046875	1	1e-08	64	1	0.1







9362	0.00048828125	1	1e-08	16	1	0.1

9373	0.0001220703125	1	1e-08	16	1	0.1

9376	0.046875	1	1e-08	64	1	0.1
9371	0.0625	1	1e-08	64	1	0.1
9333	6.103515625e-05	1	1e-08	32	1	0.1
9380	0.00390625	1	1e-08	64	1	0.1
9415	0.0001220703125	1	1e-08	8	1	0.1
9320	0.0003662109375	1	1e-08	16	1	0.1

9292	0.0009765625	1	1e-08	64	1	0.1
9373	0.015625	1	1e-08	32	1	0.1

9334	3.0517578125e-05	1	1e-08	8	1	0.1




9348	0.000244140625	1	1e-08	64	1	0.1


9207	0.0390625	1	1e-08	128	1	0.1

9431	0.0001220703125	1	1e-08	64	1	0.1
9288	0.0001220703125	1	1e-08	64	1	0.1
9387	0.375	1	1e-08	16	1	0.1
9258	0.0390625	1	1e-08	128	1	0.1
9414	0.2578125	1	1e-08	128	1	0.1
9321	0.00048828125	1	1e-08	8	1	0.1
9394	6.103515625e-05	1	1e-08	32	1	0.1
9221	0.000244140625	1	1e-08	8	1	0.1
9289	0.9375	1	1e-08	16	1	0.1

9326	6.103515625e-05	1	1e-08	32	1	0.1
9281	0.25	1	1e-08	128	1	0.1

9283	0.00018310546875	1	1e-08	32	1	0.1
9362	0.0625	1	1e-08	32	1	0.1













9371	0.0859375	1	1e-08	128	1	0.1
9376	0.0625	1	1e-08	128	1	0.1
9334	0.0009765625	1	1e-08	16	1	0.1
9283	0.00048828125	1	1e-08	64	1	0.1
9380	0.0390625	1	1e-08	128	1	0.1
9221	0.0001220703125	1	1e-08	16	1	0.1
9305	6.103515625e-05	1	1e-08	8	1	0.1
9282	0.000244140625	1	1e-08	8	1	0.1
9348	0.0234375	1	1e-08	128	1	0.1




9321	0.000244140625	1	1e-08	16	1	0.1
9387	6.103515625e-05	1	1e-08	32	1	0.1





9362	0.0078125	1	1e-08	64	1	0.1


9394	0.015625	1	1e-08	64	1	0.1
9288	0.0234375	1	1e-08	128	1	0.1
9320	0.03125	1	1e-08	32	1	0.1
9333	0.00048828125	1	1e-08	64	1	0.1
9326	0.00018310546875	1	1e-08	64	1	0.1
9431	0.15625	1	1e-08	128	1	0.1
9292	0.1953125	1	1e-08	128	1	0.1
9415	0.000244140625	1	1e-08	16	1	0.1
9373	0.0009765625	1	1e-08	64	1	0.1
9438	0.375	1	1e-08	8	1	0.1

9231	0.375	1	1e-08	8	1	0.1
9289	0.125	1	1e-08	32	1	0.1












9326	0.046875	1	1e-08	128	1	0.1

9373	6.103515625e-05	1	1e-08	128	1	0.1

9283	0.046875	1	1e-08	128	1	0.1
9231	0.00018310546875	1	1e-08	16	1	0.1
9395	0.0001220703125	1	1e-08	8	1	0.1
9438	0.0001220703125	1	1e-08	16	1	0.1




9316	0.000244140625	1	1e-08	8	1	0.1
9400	0.625	1	1e-08	8	1	0.1
9333	0.0546875	1	1e-08	128	1	0.1

9334	0.0001220703125	1	1e-08	32	1	0.1


9394	0.00781440734863281	1	1e-08	128	1	0.1

9350	0.000244140625	1	1e-08	8	1	0.1
9415	0.0009765625	1	1e-08	32	1	0.1
9320	0.0009765625	1	1e-08	64	1	0.1

9321	0.0001220703125	1	1e-08	32	1	0.1



9282	0.0001220703125	1	1e-08	16	1	0.1
9404	0.00018310546875	1	1e-08	8	1	0.1

9221	0.09375	1	1e-08	32	1	0.1
9372	6.103515625e-05	1	1e-08	8	1	0.1
9289	0.140625	1	1e-08	64	1	0.1
9387	0.21875	1	1e-08	64	1	0.1

9455	0.625	1	1e-08	8	1	0.1
9305	0.000244140625	1	1e-08	16	1	0.1
9362	0.000244140625	1	1e-08	128	1	0.1








9397	0.00048828125	1	1e-08	8	1	0.1
9312	0.25	1	1e-08	8	1	0.1


9395	0.8125	1	1e-08	16	1	0.1
9438	0.09375	1	1e-08	32	1	0.1
9231	0.03125	1	1e-08	32	1	0.1



9357	0.0009765625	1	1e-08	8	1	0.1
9334	0.0625	1	1e-08	64	1	0.1
9316	0.3125	1	1e-08	16	1	0.1
9320	0.2109375	1	1e-08	128	1	0.1



9400	0.0001220703125	1	1e-08	16	1	0.1


9418	0.00048828125	1	1e-08	8	1	0.1

9415	0.203125	1	1e-08	64	1	0.1

9387	0.0390625	1	1e-08	128	1	0.1
9282	0.28125	1	1e-08	32	1	0.1
9221	0.000244140625	1	1e-08	64	1	0.1
9305	0.001953125	1	1e-08	32	1	0.1
9350	0.000244140625	1	1e-08	16	1	0.1

9289	0.0234375	1	1e-08	128	1	0.1

9307	0.000244140625	1	1e-08	8	1	0.1

9372	0.3125	1	1e-08	16	1	0.1

9321	0.09375	1	1e-08	64	1	0.1
9231	0.0001220703125	1	1e-08	64	1	0.1
9438	0.265625	1	1e-08	64	1	0.1


9397	0.00048828125	1	1e-08	16	1	0.1


9404	0.0001220703125	1	1e-08	16	1	0.1
9455	0.00048828125	1	1e-08	16	1	0.1
9386	0.0001220703125	1	1e-08	8	1	0.1





9395	0.03125	1	1e-08	32	1	0.1


9312	0.001953125	1	1e-08	16	1	0.1
9357	0.000244140625	1	1e-08	16	1	0.1


9334	3.0517578125e-05	1	1e-08	128	1	0.1
9316	0.00018310546875	1	1e-08	32	1	0.1

9400	0.28125	1	1e-08	32	1	0.1



9344	0.00048828125	1	1e-08	8	1	0.1

9418	3.0517578125e-05	1	1e-08	16	1	0.1

9415	0.0234375	1	1e-08	128	1	0.1

9305	0.0001220703125	1	1e-08	64	1	0.1
9411	0.001953125	1	1e-08	8	1	0.1
9221	0.1953125	1	1e-08	128	1	0.1
9282	0.046875	1	1e-08	64	1	0.1



9350	0.34375	1	1e-08	32	1	0.1

9438	0.078125	1	1e-08	128	1	0.1
9404	0.09375	1	1e-08	32	1	0.1
9231	0.3671875	1	1e-08	128	1	0.1
9321	0.03125	1	1e-08	128	1	0.1

9372	0.75	1	1e-08	32	1	0.1
9313	6.103515625e-05	1	1e-08	8	1	0.1
9400	0.015625	1	1e-08	64	1	0.1



9397	0.001953125	1	1e-08	32	1	0.1


9455	0.000152587890625	1	1e-08	32	1	0.1


9395	0.078125	1	1e-08	64	1	0.1
9312	6.103515625e-05	1	1e-08	32	1	0.1

9386	0.0001220703125	1	1e-08	16	1	0.1
9357	0.15625	1	1e-08	32	1	0.1
9418	0.001953125	1	1e-08	32	1	0.1
9439	0.00390625	1	1e-08	8	1	0.1
9307	0.0078125	1	1e-08	16	1	0.1
9316	0.125	1	1e-08	64	1	0.1

9344	0.1875	1	1e-08	16	1	0.1
9358	0.015625	1	1e-08	8	1	0.1










9305	0.1015625	1	1e-08	128	1	0.1

9282	0.078125	1	1e-08	128	1	0.1

9245	0.0001220703125	1	1e-08	8	1	0.1

9411	0.0625	1	1e-08	16	1	0.1

9404	0.0001220703125	1	1e-08	64	1	0.1

9350	0.078125	1	1e-08	64	1	0.1
9400	0.078125	1	1e-08	128	1	0.1


9462	0.0009765625	1	1e-08	8	1	0.1
9372	0.03125	1	1e-08	64	1	0.1
9345	0.000244140625	1	1e-08	8	1	0.1
9455	0.00048828125	1	1e-08	64	1	0.1
9397	0.078125	1	1e-08	64	1	0.1
9255	0.000244140625	1	1e-08	8	1	0.1
9313	0.0009765625	1	1e-08	16	1	0.1


9395	0.171875	1	1e-08	128	1	0.1






9316	0.00018310546875	1	1e-08	128	1	0.1
9344	0.09375	1	1e-08	32	1	0.1
9357	0.015625	1	1e-08	64	1	0.1
9307	6.103515625e-05	1	1e-08	32	1	0.1
9386	0.34375	1	1e-08	32	1	0.1
9312	6.103515625e-05	1	1e-08	64	1	0.1


9358	0.125	1	1e-08	16	1	0.1
9439	0.00018310546875	1	1e-08	16	1	0.1
9418	0.03125	1	1e-08	64	1	0.1
9329	6.103515625e-05	1	1e-08	8	1	0.1

9245	0.000244140625	1	1e-08	16	1	0.1








9411	0.53125	1	1e-08	32	1	0.1

9306	0.75	1	1e-08	8	1	0.1
9404	0.1875	1	1e-08	128	1	0.1


9372	0.0078125	1	1e-08	128	1	0.1
9350	0.078125	1	1e-08	128	1	0.1
9255	0.0001220703125	1	1e-08	16	1	0.1
9345	0.1875	1	1e-08	16	1	0.1
9357	0.0703125	1	1e-08	128	1	0.1
9424	0.000244140625	1	1e-08	8	1	0.1





9419	6.103515625e-05	1	1e-08	8	1	0.1


9397	0.09375	1	1e-08	128	1	0.1
9462	0.0001220703125	1	1e-08	16	1	0.1
9358	0.0009765625	1	1e-08	32	1	0.1
9428	0.00048828125	1	1e-08	8	1	0.1
9386	0.03125	1	1e-08	64	1	0.1
9455	0.0001220703125	1	1e-08	128	1	0.1
9313	0.5	1	1e-08	32	1	0.1
9344	0.0009765625	1	1e-08	64	1	0.1
9312	0.1328125	1	1e-08	128	1	0.1
9307	0.1875	1	1e-08	64	1	0.1
9418	0.03125	1	1e-08	128	1	0.1
9340	0.375	1	1e-08	8	1	0.1
9306	0.000244140625	1	1e-08	16	1	0.1
9245	0.0001220703125	1	1e-08	32	1	0.1

9439	0.00018310546875	1	1e-08	32	1	0.1


9411	0.109375	1	1e-08	64	1	0.1

9329	6.103515625e-05	1	1e-08	16	1	0.1













9396	0.000244140625	1	1e-08	8	1	0.1
9255	0.00048828125	1	1e-08	32	1	0.1


9345	0.25	1	1e-08	32	1	0.1
9424	0.1875	1	1e-08	16	1	0.1
9374	0.5	1	1e-08	8	1	0.1



9381	0.000244140625	1	1e-08	8	1	0.1

9345	0.015625	1	1e-08	64	1	0.1
9255	0.125	1	1e-08	64	1	0.1
9424	0.000244140625	1	1e-08	32	1	0.1
9421	0.001953125	1	1e-08	8	1	0.1
9462	0.0001220703125	1	1e-08	32	1	0.1


9307	0.03125	1	1e-08	128	1	0.1

9386	0.0078125	1	1e-08	128	1	0.1


9419	0.0001220703125	1	1e-08	16	1	0.1


9313	0.1875	1	1e-08	64	1	0.1

9358	0.125	1	1e-08	64	1	0.1

9479	0.00048828125	1	1e-08	8	1	0.1
9428	0.000244140625	1	1e-08	16	1	0.1
